user_id,item_id,see,favorite,cart,buy,tag
104891848,362175164,0.367879441171,0.0,0.367879441171,0.367879441171,1
79913871,220893175,5.64203799719,0.0,0.0,1.31406675569,1
59832372,72615378,3.31091497054,0.367879441171,0.0,0.367879441171,1
84547687,112387050,1.10363832351,0.0,0.0,0.367879441171,1
41302437,2628077,2.20727664703,0.0,0.0,0.367879441171,1
77099628,236464205,2.20727664703,0.0,0.0,0.367879441171,1
117604582,104722964,3.67879441171,0.0,0.367879441171,0.367879441171,1
51222613,275050435,2.5751560882,0.0,0.367879441171,0.367879441171,1
12269523,311720412,1.47151776469,0.0,0.367879441171,0.367879441171,1
124559448,189861570,1.83939720586,0.0,0.0,0.367879441171,1
104891848,183993503,0.367879441171,0.0,0.367879441171,0.735758882343,1
104891848,356863580,2.5751560882,0.0,0.367879441171,0.735758882343,1
104891848,201648329,0.374617388171,0.0,0.367879441171,0.367879441171,1
60884718,224049950,2.94303552937,0.0,0.367879441171,0.367879441171,1
93398793,74641366,4.89681196084,0.0,0.503214724408,0.735758882343,1
29064427,239539554,1.47152454567,0.0,0.367881701501,0.367879441171,1
75867540,308335734,1.64497945646,0.0,0.503214724408,0.367879441171,1
84547687,85040213,1.10363832351,0.0,0.0,0.367879441171,1
83012026,352792923,0.885120087446,0.0,0.0,0.367879441171,1
92129428,30335223,2.94303552937,0.367879441171,0.0,0.367879441171,1
117106172,33499782,1.83939720586,0.0,0.0,0.367879441171,1
84547687,277671160,1.47151776469,0.0,0.367879441171,0.735758882343,1
88158177,42706524,1.47151776469,0.0,0.0,0.367879441171,1
75867540,192297104,0.735758882343,0.0,0.367879441171,0.735758882343,1
75867540,226572117,4.41455329406,0.367879441171,0.367879441171,0.367879441171,1
75867540,10329779,1.50964417322,0.0,0.503214724408,0.367879441171,1
112982989,17099566,1.4715196001,0.0,0.367879747074,0.367879441171,1
64966045,367405290,2.88395306321,0.503214724408,0.367879441171,0.367879441171,1
75867540,253295151,1.81845784994,1.67017007902e-05,0.503214724408,0.367879441171,1
84547687,5935759,2.94303552937,0.0,0.367879441171,0.367879441171,1
137634898,168986120,2.01285889763,0.0,0.135335283237,0.367879441171,1
71276064,212125890,0.735758882343,0.0,0.0,0.367879441171,1
84547687,15559177,3.31091497054,0.0,0.367879441171,0.367879441171,1
43801387,173209936,1.10363832351,0.0,0.0,0.367879441171,1
75867540,384638763,3.31091497054,0.0,0.367879441171,0.367879441171,1
75867540,116189209,3.71692082025,0.367879441171,0.367879441171,0.367879441171,1
29064427,241284876,0.735763403002,0.0,0.367879441171,0.367879441171,1
84547687,389411841,1.47151776469,0.0,0.0,0.367879441171,1
85381452,164587570,2.20888097448,0.0,0.000123409804087,0.368002850976,1
104891848,348497656,1.96484099747,0.0,0.388673832237,0.370358193348,1
75867540,232362904,1.41243529853,0.135335283237,0.503214724408,0.367879441171,1
75867540,23054041,1.83939720586,0.367879441171,0.367879441171,0.367879441171,1
64966045,316103443,3.52250307086,0.503214724408,0.367879441171,0.367879441171,1
2939036,297608239,3.31091497054,0.0,0.367879441171,0.367879441171,1
141030731,236493426,2.20727664703,0.0,0.0,0.367879441171,1
112809032,105568155,1.88918427423,0.0497870683679,0.367879441171,1.10363832351,1
112809032,292383941,1.10363832351,0.0,0.367879441171,1.83939720586,1
31662494,37238355,5.1503121764,0.0,0.367879441171,0.367879441171,1
5203264,43614286,1.83939720586,0.0,0.367879441171,0.367879441171,1
85717637,997704,4.41455329406,0.0,0.0,0.367879441171,1
66581357,248135509,1.10363832351,0.0,0.0,0.367879441171,1
84547687,145493522,1.77024017489,0.0,0.417666509539,0.367879441171,1
114999744,180868813,1.47151776469,0.0,0.367879441171,0.367879441171,1
112809032,288481014,2.94504830514,0.000335462627903,0.367879441171,0.367879441171,1
45858056,274393725,1.47151776469,0.0,0.367879441171,0.367879441171,1
45858056,48862351,4.41455329406,0.0,0.367879441171,0.367879441171,1
85697381,248978618,1.60685304792,0.0,0.0,0.367879441171,1
5203264,324575968,0.735758882343,0.0,0.367879441171,0.367879441171,1
36409669,73230394,1.83939720586,0.0,0.367879441171,0.367879441171,1
135012604,111936582,0.735758882343,0.367879441171,0.0,0.367879441171,1
85381452,4874781,2.20727664703,0.0,0.367879441171,0.367879441171,1
5203264,135002903,0.735758882343,0.0,0.367879441171,0.367879441171,1
5203264,308927237,1.83939720586,0.0,0.367879441171,0.367879441171,1
40907060,246761560,4.04667385289,0.0,0.367879441171,0.367879441171,1
123591416,202996860,1.10363832351,0.0,0.0,0.367879441171,1
111418639,53397381,2.94303552937,0.0,0.367879441171,0.367879441171,1
112809032,383786823,0.0,0.0,0.0,0.367879441171,1
112809032,119851362,0.735758882343,0.0,0.0,0.367879441171,1
72840840,242585565,1.47151776469,0.0,0.0,0.367879441171,1
112809032,25439596,1.15342539188,0.0497870683679,0.367879441171,0.367879441171,1
112809032,136892262,0.735758882343,0.0,0.367879441171,0.735758882343,1
58517853,344803815,2.08911171471,0.135335283237,0.0,0.367879441171,1
114999744,330988511,1.10363832351,0.0,0.0,0.367879441171,1
46758215,98502515,4.78243273523,0.0,0.0,0.367879441171,1
24024083,268439908,0.0,0.0,0.0,0.367879441171,1
127219944,246260020,1.47151776469,0.0,0.0,0.367879441171,1
72840840,104883287,0.735758882343,0.0,0.0,0.367879441171,1
24024083,282188168,0.0,0.0,0.0,0.367879441171,1
24024083,277937738,0.0,0.0,0.0,0.367879441171,1
127219944,204893023,2.20727664703,0.0,0.0,0.367879441171,1
77861025,365492646,2.5751560882,0.0,0.0,0.367879441171,1
72840840,313936247,2.5751560882,0.0,0.0,0.367879441171,1
63643294,8802685,1.83939720586,0.0,0.367879441171,0.367879441171,1
38252266,391333933,4.08480026142,0.135335283237,0.367879441171,0.367879441171,1
24024083,156039106,0.0,0.0,0.0,0.367879441171,1
137190407,381353244,1.10363832351,0.0,0.0,0.367879441171,1
24024083,110774368,0.0,0.0,0.0,0.367879441171,1
101613012,82896964,1.83964402547,0.0,0.0,0.367879441171,1
68855010,184205073,1.47151776469,0.0,0.367879441171,0.735758882343,1
103238455,341084171,0.735758882343,0.0,0.0,0.367879441171,1
123575075,395535869,1.10363832351,0.0,1.10363832351,0.735758882343,1
82102283,175809663,1.83939720586,0.367879441171,0.0,0.367879441171,1
73448027,100659110,1.10363832351,0.0,0.0,0.367879441171,1
139621149,141320372,2.41886474734,0.0,0.503214724408,0.367879441171,1
8036273,180937999,2.20727664703,0.0,0.367879441171,0.367879441171,1
43990317,212240398,1.8775236144,0.0,0.0,0.367879441171,1
94047794,111920743,1.37430888999,0.0,0.0,0.367879441171,1
74356194,267519486,2.5751560882,0.0,0.0,0.367879441171,1
41999826,79458119,1.64497945646,0.0,0.135335283237,0.367879441171,1
141529449,93565616,2.42123000938,0.0497870683679,0.503214724408,0.735758882343,1
96993474,196833738,1.10363832351,0.0,0.367879441171,0.367879441171,1
103872466,186389005,0.0,0.0,0.367879441171,0.367879441171,1
40186813,219139994,1.71245716423,0.0,0.0,0.38619508006,1
25574723,168156229,0.503214724408,0.0,0.0,0.367879441171,1
8036273,195509994,0.735758882343,0.0,0.0,0.367879441171,1
139749655,249958501,2.11006777233,0.135335283237,0.367879441171,0.735758882343,1
70220697,285032879,4.78243273523,0.0,0.0,0.367879441171,1
8036273,169281411,0.735758882343,0.0,0.0,0.367879441171,1
96993474,350918260,2.20727664703,0.0,0.367879441171,0.367879441171,1
8036273,205974368,1.47151776469,0.0,0.0,0.367879441171,1
8036273,15793169,2.20727664703,0.0,0.0,0.367879441171,1
52417718,305233026,1.83939720586,0.0,0.0,0.367879441171,1
96993474,360271909,2.20727664703,0.0,0.367879441171,0.367879441171,1
105767002,150024249,1.47151776469,0.0,0.0,0.367879441171,1
8036273,140526246,2.61328249674,0.0,0.0,0.367879441171,1
112037788,122927227,1.47151776469,0.0,0.367879441171,0.735758882343,1
40186813,57398795,3.32808532146,0.0,0.135335283237,0.367879441171,1
32339032,316348303,2.94370645463,0.0,0.0,0.367879441171,1
93447066,274217078,2.01285889763,0.0,0.503214724408,0.367879441171,1
8036273,345487275,1.83939720586,0.0,0.0,0.367879441171,1
8036273,189050087,0.735758882343,0.0,0.0,0.367879441171,1
8036273,285148958,1.83939720586,0.0,0.0,0.367879441171,1
74356194,119550936,2.84582665467,0.0,0.135335283237,0.367879441171,1
8036273,81003831,0.735758882343,0.0,0.0,0.367879441171,1
81083913,359132945,3.11649722115,0.0,0.0,0.367879441171,1
96993474,28861308,1.47151776469,0.0,0.367879441171,0.367879441171,1
96993474,366180043,2.20727664703,0.0,0.367879441171,0.367879441171,1
41999826,77558382,3.84363516171,0.0,0.404510718949,0.367879441171,1
127501729,184461055,1.74218955477,0.0,0.367879441171,0.367879441171,1
105767002,32966526,2.20727664703,0.0,0.0,0.367879441171,1
125190441,170367570,2.74861777998,0.0,0.0,0.367879441171,1
95574197,297917059,2.45400089436,0.0,0.0183156388887,0.754074521232,1
49616948,60611753,2.94303552937,0.0,0.367879441171,0.367879441171,1
